timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
650071636,650071480,0.31978303,6.0000997,7.5485115
650116638,650116480,0.6479702,6.3282595,7.789166
650166645,650166481,0.29493856,6.391208,8.004257
650221648,650221480,-0.045210306,5.730439,7.514736
650271637,650271480,0.18019268,6.082474,8.035559
650316639,650316480,0.3309788,6.1318913,7.750992
650366640,650366480,0.3539134,6.247826,7.6580176
650421640,650421480,0.33053324,6.309067,8.006346
650466644,650466480,0.1255057,5.7315345,7.540857
650516648,650516480,-0.029818714,6.0697675,7.8854017
650571636,650571480,0.34522676,6.223451,7.7617435
650621642,650621482,0.54045224,6.179942,7.6517715
650666640,650666480,0.20802899,6.2807584,8.022377
650716641,650716480,-0.058366932,5.788997,7.579198
650771642,650771480,0.22997686,6.0930367,7.8735538
650816641,650816481,0.43946934,6.2811313,7.9046574
650866645,650866481,0.30872723,6.1249456,7.5863805
650921648,650921480,0.18395914,6.152926,7.982518
650971636,650971480,0.120567456,5.843209,7.6603756
651016639,651016481,0.12855998,6.056467,7.737951
651066646,651066480,0.34410757,6.360788,7.938432
651121662,651121480,0.41698453,6.0621095,7.64508
651166641,651166482,0.15361609,6.12789,7.89638
651216644,651216480,-0.019714078,5.979292,7.7559385
651271637,651271480,0.31518874,6.0946054,7.738477
651321646,651321480,0.44995442,6.362417,7.9219637
651366649,651366480,0.25454316,6.094836,7.66382
651416640,651416480,0.09097484,6.035915,7.816137
651471640,651471480,0.16929877,6.006965,7.777478
651516639,651516480,0.2595695,6.058166,7.669842
651566644,651566480,0.32441327,6.386606,7.9086533
651621638,651621480,0.3089453,6.0433464,7.6804366
651671637,651671480,0.094139904,6.0464354,7.8119907
651716644,651716480,0.06685274,6.1180973,7.85527
651766641,651766481,0.32334092,6.1212897,7.6697845
651821638,651821480,0.40520474,6.316289,7.915772
651866649,651866480,0.17320275,6.095307,7.7556973
651916640,651916481,0.06326562,6.0064483,7.742527
651971636,651971480,0.24333085,6.1528873,7.882207
652021638,652021480,0.32142282,6.181142,7.6835437
652066640,652066481,0.28766108,6.299564,7.8733125
652116652,652116481,0.19864067,6.1275434,7.7789445
652171644,652171480,0.124213934,6.023756,7.7323084
652216645,652216481,0.17077953,6.2433634,7.8816695
652266644,652266480,0.32466993,6.2139616,7.689679
652321647,652321480,0.33436555,6.254196,7.8477488
652371637,652371480,0.09893675,6.1081157,7.7847586
652416639,652416480,0.08527276,6.012929,7.690188
652466640,652466480,0.26945695,6.269347,7.8967876
652521645,652521480,0.33250204,6.219374,7.730391
652566640,652566481,0.2197807,6.22027,7.797181
652616639,652616480,0.1423324,6.1332164,7.8469415
652671635,652671480,0.17302406,6.072717,7.702172
652721640,652721480,0.25610736,6.296601,7.865858
652766647,652766482,0.30620468,6.2282963,7.7410655
652816640,652816481,0.25142512,6.170114,7.7644863
652871639,652871480,0.112488165,6.1235676,7.8493633
652916644,652916481,0.14263563,6.1108165,7.704642
652966651,652966482,0.32234162,6.278719,7.842236
653021649,653021480,0.29783443,6.2365527,7.779768
653071643,653071480,0.14776468,6.12633,7.7519894
653116650,653116482,0.13349079,6.141639,7.8549333
653166648,653166482,0.23149534,6.136906,7.7202
653221642,653221480,0.29220924,6.2864456,7.8048215
653266645,653266482,0.25258607,6.2498918,7.8102555
653316644,653316481,0.19613516,6.0730276,7.738801
653371643,653371480,0.14900719,6.1774406,7.8454633
653421644,653421481,0.22815047,6.1361704,7.740187
653466644,653466481,0.33475363,6.2423882,7.804568
653516653,653516482,0.23912308,6.213894,7.820834
653571647,653571480,0.11756688,6.0741405,7.7575393
653616643,653616481,0.17193487,6.162677,7.8302536
653666645,653666482,0.28162304,6.176532,7.774252
653721642,653721480,0.24901877,6.2503557,7.8225727
653771640,653771480,0.19437236,6.1517525,7.812185
653816643,653816481,0.16866824,6.0763435,7.737258
653866646,653866482,0.18157205,6.168602,7.825588
